OTU1_C1,OTU2_C_c3variant?,OTU3_D1,OTU4_C_c3variant?,OTU5_C1,OTU6_D1a,OTU7_C_c3variant?,OTU8_A3,OTU10_micro,OTU12_C_c3variant?,OTU19_C_c3variant?,OTU21_C_c3variant?,OTU22_C,OTU23_C1,OTU24_C,OTU25_C_c3variant?,OUT27_C,OTU28_C_c3variant?,OTU29_C1,OTU32_C_c3variant?,OTU34_G4,OTU43_unknown,OTU44_C,OTU45_A,OTU46_C15,OTU47_C1,OTU51_C1,OTU53_C_c3variant?,OTU58_C1,OTU68_unknown,OTU75_E,OTU81_unknown,OTU86_c3variant?,OTU91_C,OTU95_unknown,OTU105_C1,OTU113_unknown,OTU120_D1,OTU123_unknown,OTU129_micro,OTU134_C1,OTU136_C_c3variant?,OTU148_unknown,OTU149_unknown,OTU165_C1,OTU169_C_c3variant?,OTU181_B1,OTU184_C_c3variant?,OTU185_unknown,OTU193_C,OTU196_A,OTU198_unknown,OTU200_G6,OTU201_D1a,OTU209_C,OTU223_C_c3variant?,OTU228_C,OTU233_unknown,OTU252_C,OTU285_C,OTU316_unknown,OTU320_unknown,OTU340_E_foram,OTU372_unknown,OTU375_unknown,OTU377_unknown,OTU379_unknown,OTU380_unknown,OTU381_unknown,OTU408_unknown,OTU409_unknown,OTU412_unknown,OTU415_unknown,OTU416_unknown,OTU422_unknown,OTU423_unknown,OTU431_unknown,OTU432_C_c3variant?,OTU437_C1,OTU438_unknown,OTU449_unknown,OTU451_C15,OTU453_unknown,OTU464_C1,OTU466_unknown,OTU472_unknown,OTU487_unknown,OTU494_unknown,OTU495_unknown,OTU498_unknown,OTU511_A13,OTU517_C,OTU519_unknown,OTU525_unknown,OTU530_C,OTU543_unknown,OTU546_unknown,OTU554_A3,OTU562_C_c3variant?,OTU569_C,OTU571_C,OTU572_unknown,OTU576_unknown,OTU581_unknown,OTU585_unknown,OTU588_E,OTU589_C_c3variant?,OTU597_D1,OTU600_unknown,OTU608_unknown,OTU615_unknown,OTU633_unknown,OTU634_unknown,OTU648_unknown,OTU649_unknown,OTU657_unknown,OTU679_unknown,OTU694_unknown,OTU702_unknown,OTU704_unknown,OTU710_unknown,OTU718_unknown,OTU724_C,OTU728_unknown,OTU730_C1,OTU731_C,OTU733_C1,OTU736_C1,OTU740_C,OTU741_C1,OTU743_C,OTU750_C,OTU760_C,OTU763_unknown,OTU774_unknown,OTU776_unknown,OTU783_C_c3variant?,OTU786_unknown,OTU796_unknown,OTU797_unknown,OTU798_unknown,OTU803_D1a,OTU814_unknown,OTU818_unknown,OTU833_C_c3variant?,OTU836_unknown,OTU846_C_c3variant?,OTU848_E_foram,OTU855_unknown,OTU860_C_c3variant?,OTU866_unknown,OTU867_unknown,OTU872_unknown,OTU878_unknown,OTU879_unknown,OTU880_unknown,OTU881_C_c3variant?,OTU886_C_c3variant?,OTU902_unknown,OTU903_unknown,OTU904_D1
0.980237154,0.411067194,0.486166008,0.442687747,0.399209486,0.498023715,0.43083004,0.355731225,0.391304348,0.418972332,0.442687747,0.411067194,0.383399209,0.671936759,0.411067194,0.399209486,0.42687747,0.438735178,0.387351779,0.418972332,0.498023715,0.312252964,0.612648221,0.367588933,0.936758893,0.691699605,0.288537549,0.363636364,0.948616601,0.328063241,0.367588933,0.383399209,0.442687747,0.909090909,0.343873518,0.355731225,0.304347826,0.407114625,0.252964427,0.411067194,0.936758893,0.42687747,0.280632411,0.308300395,0.964426877,0.391304348,0.553359684,0.418972332,0.292490119,0.470355731,0.418972332,0.28458498,0.501976285,0.47826087,0.308300395,0.407114625,0.438735178,0.304347826,0.980237154,0.343873518,0.280632411,0.308300395,0.335968379,0.33201581,0.300395257,0.280632411,0.324110672,0.316205534,0.320158103,0.300395257,0.225296443,0.276679842,0.312252964,0.339920949,0.292490119,0.256916996,0.249011858,0.367588933,0.920948617,0.328063241,0.328063241,0.640316206,0.316205534,0.944664032,0.363636364,0.264822134,0.33201581,0.292490119,0.268774704,0.300395257,0.415019763,0.501976285,0.328063241,0.288537549,0.355731225,0.312252964,0.272727273,0.407114625,0.415019763,0.296442688,0.980237154,0.371541502,0.320158103,0.320158103,0.316205534,0.264822134,0.371541502,0.335968379,0.292490119,0.308300395,0.28458498,0.252964427,0.33201581,0.335968379,0.272727273,0.308300395,0.316205534,0.292490119,0.268774704,0.339920949,0.339920949,0.296442688,0.976284585,0.324110672,0.292490119,0.936758893,0.57312253,0.217391304,1,0.355731225,0.980237154,0.980237154,0.454545455,0.296442688,0.288537549,0.260869565,0.42687747,0.288537549,0.316205534,0.288537549,0.324110672,0.501976285,0.33201581,0.308300395,0.418972332,0.276679842,0.415019763,0.363636364,0.23715415,0.450592885,0.288537549,0.28458498,0.292490119,0.320158103,0.343873518,0.316205534,0.415019763,0.454545455,0.229249012,0.335968379,0.418972332
0.359683794,0.347826087,0.403162055,0.288537549,0.320158103,0.375494071,0.276679842,0.343873518,0.367588933,0.296442688,0.292490119,0.375494071,0.296442688,0.363636364,0.316205534,0.335968379,0.312252964,0.28458498,0.359683794,0.304347826,0.347826087,0.272727273,0.359683794,0.355731225,0.335968379,0.371541502,0.268774704,0.296442688,0.351778656,0.296442688,0.343873518,0.304347826,0.328063241,0.367588933,0.324110672,0.470355731,0.355731225,0.320158103,0.256916996,0.324110672,0.367588933,0.292490119,0.312252964,0.304347826,0.347826087,0.33201581,0.33201581,0.28458498,0.276679842,0.371541502,0.359683794,0.264822134,0.383399209,0.387351779,0.37944664,0.339920949,0.37944664,0.320158103,0.359683794,0.371541502,0.256916996,0.328063241,0.300395257,0.316205534,0.249011858,0.328063241,0.308300395,0.339920949,0.304347826,0.312252964,0.233201581,0.300395257,0.245059289,0.28458498,0.324110672,0.272727273,0.272727273,0.304347826,0.335968379,0.276679842,0.260869565,0.351778656,0.292490119,0.37944664,0.316205534,0.304347826,0.312252964,0.308300395,0.252964427,0.296442688,0.403162055,0.42687747,0.288537549,0.300395257,0.320158103,0.320158103,0.249011858,0.37944664,0.359683794,0.304347826,0.359683794,0.328063241,0.296442688,0.280632411,0.292490119,0.225296443,0.304347826,0.438735178,0.288537549,0.335968379,0.304347826,0.288537549,0.268774704,0.375494071,0.245059289,0.324110672,0.288537549,0.256916996,0.276679842,0.264822134,0.272727273,0.320158103,0.363636364,0.320158103,0.328063241,0.335968379,0.359683794,0.245059289,0.355731225,1,0.359683794,0.363636364,0.37944664,0.300395257,0.308300395,0.300395257,0.288537549,0.328063241,0.312252964,0.288537549,0.316205534,0.415019763,0.343873518,0.28458498,0.328063241,0.233201581,0.351778656,0.300395257,0.264822134,0.300395257,0.252964427,0.296442688,0.292490119,0.304347826,0.33201581,0.296442688,0.351778656,0.292490119,0.28458498,0.312252964,0.371541502
1,0.418972332,0.490118577,0.43083004,0.395256917,0.517786561,0.422924901,0.351778656,0.387351779,0.418972332,0.442687747,0.411067194,0.391304348,0.66798419,0.399209486,0.391304348,0.434782609,0.42687747,0.37944664,0.415019763,0.505928854,0.304347826,0.604743083,0.355731225,0.956521739,0.687747036,0.292490119,0.375494071,0.960474308,0.335968379,0.367588933,0.387351779,0.446640316,0.913043478,0.347826087,0.351778656,0.304347826,0.407114625,0.245059289,0.407114625,0.956521739,0.42687747,0.28458498,0.308300395,0.976284585,0.383399209,0.557312253,0.42687747,0.292490119,0.4743083,0.422924901,0.28458498,0.509881423,0.47826087,0.300395257,0.407114625,0.438735178,0.308300395,1,0.347826087,0.272727273,0.312252964,0.343873518,0.328063241,0.296442688,0.288537549,0.312252964,0.312252964,0.316205534,0.304347826,0.225296443,0.276679842,0.300395257,0.339920949,0.300395257,0.264822134,0.245059289,0.355731225,0.940711462,0.324110672,0.320158103,0.648221344,0.312252964,0.956521739,0.363636364,0.268774704,0.335968379,0.296442688,0.256916996,0.292490119,0.415019763,0.501976285,0.320158103,0.296442688,0.355731225,0.324110672,0.280632411,0.395256917,0.422924901,0.292490119,1,0.359683794,0.316205534,0.316205534,0.312252964,0.264822134,0.359683794,0.339920949,0.28458498,0.316205534,0.280632411,0.252964427,0.339920949,0.339920949,0.268774704,0.300395257,0.308300395,0.296442688,0.268774704,0.339920949,0.343873518,0.296442688,0.996047431,0.33201581,0.288537549,0.956521739,0.577075099,0.217391304,0.980237154,0.359683794,1,0.996047431,0.462450593,0.280632411,0.296442688,0.260869565,0.43083004,0.276679842,0.320158103,0.296442688,0.328063241,0.505928854,0.328063241,0.316205534,0.415019763,0.268774704,0.422924901,0.371541502,0.23715415,0.450592885,0.304347826,0.288537549,0.28458498,0.312252964,0.347826087,0.328063241,0.422924901,0.442687747,0.229249012,0.33201581,0.422924901
0.996047431,0.422924901,0.494071146,0.434782609,0.395256917,0.513833992,0.422924901,0.347826087,0.387351779,0.422924901,0.442687747,0.415019763,0.387351779,0.664031621,0.399209486,0.395256917,0.43083004,0.43083004,0.37944664,0.418972332,0.509881423,0.308300395,0.604743083,0.355731225,0.95256917,0.683794466,0.296442688,0.371541502,0.960474308,0.339920949,0.371541502,0.387351779,0.446640316,0.909090909,0.351778656,0.351778656,0.304347826,0.411067194,0.245059289,0.407114625,0.95256917,0.43083004,0.288537549,0.308300395,0.972332016,0.387351779,0.553359684,0.42687747,0.292490119,0.470355731,0.422924901,0.288537549,0.505928854,0.482213439,0.296442688,0.411067194,0.438735178,0.304347826,0.996047431,0.347826087,0.272727273,0.308300395,0.343873518,0.328063241,0.296442688,0.28458498,0.312252964,0.312252964,0.316205534,0.304347826,0.225296443,0.276679842,0.300395257,0.335968379,0.300395257,0.268774704,0.245059289,0.355731225,0.936758893,0.324110672,0.320158103,0.644268775,0.312252964,0.95256917,0.359683794,0.268774704,0.33201581,0.300395257,0.256916996,0.292490119,0.411067194,0.501976285,0.320158103,0.296442688,0.355731225,0.328063241,0.276679842,0.395256917,0.42687747,0.296442688,0.996047431,0.359683794,0.316205534,0.312252964,0.312252964,0.264822134,0.359683794,0.339920949,0.28458498,0.316205534,0.280632411,0.252964427,0.339920949,0.339920949,0.272727273,0.304347826,0.308300395,0.292490119,0.268774704,0.339920949,0.343873518,0.292490119,0.992094862,0.335968379,0.288537549,0.95256917,0.57312253,0.221343874,0.980237154,0.363636364,0.996047431,1,0.466403162,0.280632411,0.296442688,0.260869565,0.434782609,0.276679842,0.320158103,0.300395257,0.328063241,0.509881423,0.328063241,0.312252964,0.415019763,0.272727273,0.42687747,0.371541502,0.23715415,0.450592885,0.300395257,0.288537549,0.28458498,0.312252964,0.343873518,0.324110672,0.42687747,0.446640316,0.225296443,0.335968379,0.42687747
0.462450593,0.956521739,0.450592885,0.782608696,0.328063241,0.434782609,0.407114625,0.42687747,0.387351779,0.782608696,0.407114625,0.501976285,0.466403162,0.42687747,0.490118577,0.462450593,0.403162055,0.778656126,0.415019763,0.4743083,0.446640316,0.312252964,0.438735178,0.347826087,0.446640316,0.434782609,0.339920949,0.367588933,0.458498024,0.304347826,0.383399209,0.320158103,0.442687747,0.442687747,0.304347826,0.335968379,0.300395257,0.418972332,0.280632411,0.371541502,0.458498024,0.778656126,0.335968379,0.260869565,0.446640316,0.470355731,0.434782609,0.482213439,0.288537549,0.355731225,0.387351779,0.245059289,0.47826087,0.442687747,0.28458498,0.4743083,0.407114625,0.335968379,0.462450593,0.343873518,0.252964427,0.328063241,0.324110672,0.312252964,0.252964427,0.335968379,0.288537549,0.296442688,0.264822134,0.280632411,0.260869565,0.28458498,0.312252964,0.276679842,0.296442688,0.280632411,0.28458498,0.462450593,0.411067194,0.304347826,0.28458498,0.442687747,0.276679842,0.486166008,0.312252964,0.264822134,0.304347826,0.320158103,0.288537549,0.304347826,0.387351779,0.42687747,0.304347826,0.351778656,0.320158103,0.324110672,0.268774704,0.422924901,0.960474308,0.328063241,0.462450593,0.320158103,0.316205534,0.324110672,0.260869565,0.300395257,0.454545455,0.335968379,0.292490119,0.260869565,0.292490119,0.312252964,0.300395257,0.28458498,0.304347826,0.312252964,0.288537549,0.296442688,0.249011858,0.256916996,0.304347826,0.264822134,0.462450593,0.272727273,0.276679842,0.43083004,0.418972332,0.205533597,0.454545455,0.37944664,0.462450593,0.466403162,1,0.304347826,0.288537549,0.328063241,0.818181818,0.288537549,0.308300395,0.320158103,0.312252964,0.454545455,0.260869565,0.312252964,0.470355731,0.252964427,0.960474308,0.312252964,0.264822134,0.418972332,0.252964427,0.292490119,0.280632411,0.292490119,0.268774704,0.249011858,0.960474308,0.81027668,0.245059289,0.316205534,0.391304348
0.280632411,0.292490119,0.300395257,0.276679842,0.312252964,0.260869565,0.343873518,0.288537549,0.241106719,0.288537549,0.324110672,0.256916996,0.296442688,0.272727273,0.272727273,0.292490119,0.316205534,0.280632411,0.272727273,0.264822134,0.272727273,0.308300395,0.23715415,0.249011858,0.288537549,0.312252964,0.296442688,0.205533597,0.288537549,0.351778656,0.260869565,0.328063241,0.292490119,0.296442688,0.312252964,0.312252964,0.316205534,0.300395257,0.33201581,0.241106719,0.292490119,0.268774704,0.296442688,0.280632411,0.288537549,0.296442688,0.304347826,0.264822134,0.252964427,0.272727273,0.249011858,0.272727273,0.292490119,0.300395257,0.324110672,0.300395257,0.260869565,0.249011858,0.280632411,0.316205534,0.335968379,0.316205534,0.276679842,0.300395257,0.304347826,0.328063241,0.256916996,0.324110672,0.304347826,0.292490119,0.288537549,0.324110672,0.28458498,0.260869565,0.375494071,0.312252964,0.304347826,0.272727273,0.256916996,0.304347826,0.268774704,0.272727273,0.268774704,0.288537549,0.28458498,0.280632411,0.324110672,0.276679842,0.308300395,0.276679842,0.256916996,0.316205534,0.280632411,0.308300395,0.292490119,0.308300395,0.324110672,0.229249012,0.300395257,0.33201581,0.280632411,0.308300395,0.371541502,0.304347826,0.316205534,0.292490119,0.276679842,0.296442688,0.268774704,0.260869565,0.28458498,0.316205534,0.280632411,0.308300395,0.268774704,0.33201581,0.351778656,0.272727273,0.276679842,0.28458498,0.320158103,0.363636364,0.276679842,0.320158103,0.249011858,0.288537549,0.308300395,0.260869565,0.296442688,0.300395257,0.280632411,0.280632411,0.304347826,1,0.387351779,0.343873518,0.272727273,0.343873518,0.296442688,0.292490119,0.272727273,0.304347826,0.335968379,0.292490119,0.276679842,0.280632411,0.296442688,0.308300395,0.316205534,0.33201581,0.328063241,0.280632411,0.296442688,0.335968379,0.316205534,0.300395257,0.296442688,0.292490119,0.264822134,0.288537549,0.276679842
0.296442688,0.28458498,0.33201581,0.288537549,0.324110672,0.316205534,0.296442688,0.268774704,0.280632411,0.308300395,0.304347826,0.268774704,0.268774704,0.328063241,0.268774704,0.252964427,0.252964427,0.296442688,0.300395257,0.249011858,0.276679842,0.292490119,0.304347826,0.28458498,0.288537549,0.324110672,0.300395257,0.245059289,0.288537549,0.320158103,0.256916996,0.312252964,0.280632411,0.288537549,0.308300395,0.328063241,0.288537549,0.280632411,0.308300395,0.304347826,0.312252964,0.300395257,0.328063241,0.363636364,0.304347826,0.256916996,0.28458498,0.292490119,0.33201581,0.296442688,0.28458498,0.23715415,0.292490119,0.316205534,0.359683794,0.260869565,0.288537549,0.296442688,0.296442688,0.312252964,0.288537549,0.304347826,0.304347826,0.375494071,0.33201581,0.328063241,0.252964427,0.288537549,0.304347826,0.300395257,0.28458498,0.300395257,0.256916996,0.292490119,0.877470356,0.343873518,0.241106719,0.288537549,0.256916996,0.335968379,0.245059289,0.304347826,0.28458498,0.308300395,0.280632411,0.335968379,0.28458498,0.33201581,0.288537549,0.312252964,0.292490119,0.355731225,0.312252964,0.316205534,0.272727273,0.320158103,0.308300395,0.276679842,0.292490119,0.320158103,0.296442688,0.33201581,0.343873518,0.312252964,0.304347826,0.28458498,0.296442688,0.339920949,0.316205534,0.280632411,0.324110672,0.343873518,0.351778656,0.28458498,0.276679842,0.292490119,0.292490119,0.312252964,0.268774704,0.300395257,0.359683794,0.316205534,0.292490119,0.300395257,0.241106719,0.292490119,0.304347826,0.245059289,0.288537549,0.308300395,0.296442688,0.296442688,0.288537549,0.387351779,1,0.328063241,0.304347826,0.339920949,0.288537549,0.23715415,0.324110672,0.33201581,0.339920949,0.280632411,0.264822134,0.241106719,0.288537549,0.288537549,0.339920949,0.308300395,0.288537549,0.300395257,0.328063241,0.312252964,0.316205534,0.33201581,0.288537549,0.296442688,0.276679842,0.268774704,0.296442688
0.260869565,0.320158103,0.320158103,0.320158103,0.280632411,0.296442688,0.300395257,0.304347826,0.308300395,0.316205534,0.328063241,0.288537549,0.320158103,0.256916996,0.268774704,0.276679842,0.292490119,0.324110672,0.245059289,0.264822134,0.260869565,0.280632411,0.272727273,0.308300395,0.272727273,0.268774704,0.260869565,0.288537549,0.268774704,0.28458498,0.288537549,0.316205534,0.276679842,0.260869565,0.292490119,0.296442688,0.316205534,0.320158103,0.347826087,0.296442688,0.28458498,0.316205534,0.300395257,0.375494071,0.268774704,0.276679842,0.288537549,0.316205534,0.308300395,0.288537549,0.288537549,0.28458498,0.280632411,0.316205534,0.316205534,0.28458498,0.320158103,0.256916996,0.260869565,0.296442688,0.304347826,0.339920949,0.296442688,0.312252964,0.225296443,0.312252964,0.280632411,0.276679842,0.252964427,0.264822134,0.328063241,0.276679842,0.272727273,0.33201581,0.316205534,0.316205534,0.308300395,0.292490119,0.23715415,0.316205534,0.28458498,0.264822134,0.272727273,0.276679842,0.268774704,0.308300395,0.371541502,0.296442688,0.28458498,0.324110672,0.316205534,0.312252964,0.292490119,0.312252964,0.256916996,0.296442688,0.312252964,0.288537549,0.328063241,0.28458498,0.260869565,0.395256917,0.308300395,0.272727273,0.296442688,0.296442688,0.304347826,0.28458498,0.328063241,0.256916996,0.312252964,0.292490119,0.312252964,0.300395257,0.359683794,0.276679842,0.296442688,0.272727273,0.205533597,0.300395257,0.288537549,0.304347826,0.260869565,0.320158103,0.256916996,0.268774704,0.312252964,0.249011858,0.260869565,0.300395257,0.260869565,0.260869565,0.328063241,0.343873518,0.328063241,1,0.328063241,0.367588933,0.252964427,0.300395257,0.300395257,0.320158103,0.320158103,0.296442688,0.276679842,0.28458498,0.324110672,0.272727273,0.347826087,0.328063241,0.320158103,0.316205534,0.328063241,0.288537549,0.316205534,0.256916996,0.324110672,0.33201581,0.28458498,0.268774704,0.300395257
0.43083004,0.861660079,0.415019763,0.944664032,0.304347826,0.422924901,0.450592885,0.387351779,0.355731225,0.889328063,0.454545455,0.5256917,0.513833992,0.42687747,0.517786561,0.529644269,0.411067194,0.928853755,0.446640316,0.537549407,0.418972332,0.339920949,0.415019763,0.343873518,0.42687747,0.391304348,0.339920949,0.403162055,0.434782609,0.296442688,0.363636364,0.312252964,0.482213439,0.395256917,0.312252964,0.304347826,0.304347826,0.351778656,0.304347826,0.343873518,0.43083004,0.928853755,0.324110672,0.268774704,0.42687747,0.529644269,0.411067194,0.52173913,0.288537549,0.312252964,0.343873518,0.264822134,0.422924901,0.418972332,0.241106719,0.529644269,0.367588933,0.308300395,0.43083004,0.304347826,0.256916996,0.304347826,0.312252964,0.320158103,0.28458498,0.300395257,0.272727273,0.312252964,0.252964427,0.304347826,0.268774704,0.28458498,0.316205534,0.28458498,0.312252964,0.304347826,0.292490119,0.494071146,0.383399209,0.324110672,0.312252964,0.438735178,0.264822134,0.422924901,0.308300395,0.260869565,0.272727273,0.288537549,0.28458498,0.268774704,0.343873518,0.371541502,0.280632411,0.312252964,0.304347826,0.308300395,0.272727273,0.367588933,0.849802372,0.312252964,0.43083004,0.328063241,0.280632411,0.292490119,0.280632411,0.28458498,0.482213439,0.324110672,0.264822134,0.245059289,0.292490119,0.328063241,0.292490119,0.268774704,0.292490119,0.312252964,0.260869565,0.312252964,0.225296443,0.280632411,0.300395257,0.252964427,0.43083004,0.276679842,0.280632411,0.403162055,0.403162055,0.209486166,0.42687747,0.288537549,0.43083004,0.434782609,0.818181818,0.272727273,0.304347826,0.328063241,1,0.28458498,0.280632411,0.280632411,0.28458498,0.411067194,0.264822134,0.304347826,0.509881423,0.288537549,0.85770751,0.316205534,0.252964427,0.454545455,0.272727273,0.276679842,0.28458498,0.264822134,0.260869565,0.221343874,0.85770751,0.944664032,0.245059289,0.300395257,0.359683794
0.276679842,0.276679842,0.300395257,0.28458498,0.375494071,0.280632411,0.292490119,0.320158103,0.367588933,0.272727273,0.280632411,0.296442688,0.328063241,0.324110672,0.308300395,0.272727273,0.308300395,0.288537549,0.300395257,0.260869565,0.276679842,0.288537549,0.312252964,0.292490119,0.272727273,0.308300395,0.252964427,0.308300395,0.288537549,0.304347826,0.343873518,0.320158103,0.300395257,0.292490119,0.304347826,0.328063241,0.296442688,0.316205534,0.355731225,0.296442688,0.288537549,0.288537549,0.304347826,0.33201581,0.280632411,0.272727273,0.308300395,0.280632411,0.33201581,0.328063241,0.363636364,0.28458498,0.367588933,0.296442688,0.343873518,0.28458498,0.264822134,0.296442688,0.276679842,0.316205534,0.347826087,0.33201581,0.256916996,0.268774704,0.296442688,0.359683794,0.292490119,0.343873518,0.304347826,0.272727273,0.343873518,0.292490119,0.292490119,0.33201581,0.347826087,0.300395257,0.304347826,0.328063241,0.249011858,0.300395257,0.252964427,0.264822134,0.304347826,0.292490119,0.296442688,0.304347826,0.328063241,0.276679842,0.280632411,0.296442688,0.335968379,0.343873518,0.272727273,0.268774704,0.312252964,0.316205534,0.308300395,0.304347826,0.28458498,0.33201581,0.276679842,0.343873518,0.347826087,0.304347826,0.300395257,0.268774704,0.320158103,0.339920949,0.292490119,0.328063241,0.264822134,0.264822134,0.316205534,0.316205534,0.264822134,0.300395257,0.304347826,0.268774704,0.241106719,0.264822134,0.292490119,0.256916996,0.272727273,0.28458498,0.225296443,0.272727273,0.324110672,0.249011858,0.288537549,0.328063241,0.276679842,0.276679842,0.288537549,0.343873518,0.339920949,0.367588933,0.28458498,1,0.33201581,0.256916996,0.351778656,0.308300395,0.312252964,0.339920949,0.272727273,0.280632411,0.280632411,0.292490119,0.316205534,0.288537549,0.268774704,0.276679842,0.264822134,0.312252964,0.300395257,0.312252964,0.280632411,0.296442688,0.316205534,0.268774704,0.272727273
0.320158103,0.296442688,0.268774704,0.280632411,0.312252964,0.276679842,0.335968379,0.280632411,0.28458498,0.28458498,0.316205534,0.249011858,0.292490119,0.324110672,0.296442688,0.276679842,0.280632411,0.28458498,0.316205534,0.272727273,0.28458498,0.292490119,0.316205534,0.312252964,0.324110672,0.280632411,0.308300395,0.316205534,0.328063241,0.300395257,0.276679842,0.280632411,0.268774704,0.328063241,0.296442688,0.296442688,0.28458498,0.272727273,0.288537549,0.28458498,0.308300395,0.272727273,0.264822134,0.276679842,0.316205534,0.272727273,0.300395257,0.343873518,0.343873518,0.312252964,0.28458498,0.292490119,0.28458498,0.264822134,0.328063241,0.276679842,0.296442688,0.320158103,0.320158103,0.33201581,0.23715415,0.296442688,0.33201581,0.320158103,0.280632411,0.339920949,0.280632411,0.304347826,0.308300395,0.276679842,0.280632411,0.300395257,0.260869565,0.324110672,0.312252964,0.276679842,0.324110672,0.260869565,0.300395257,0.324110672,0.23715415,0.33201581,0.324110672,0.335968379,0.320158103,0.288537549,0.343873518,0.328063241,0.276679842,0.328063241,0.312252964,0.304347826,0.292490119,0.296442688,0.347826087,0.288537549,0.260869565,0.276679842,0.304347826,0.328063241,0.320158103,0.304347826,0.308300395,0.280632411,0.268774704,0.33201581,0.260869565,0.28458498,0.328063241,0.292490119,0.320158103,0.296442688,0.304347826,0.300395257,0.276679842,0.339920949,0.300395257,0.276679842,0.268774704,0.276679842,0.292490119,0.260869565,0.324110672,0.296442688,0.268774704,0.328063241,0.304347826,0.268774704,0.316205534,0.312252964,0.320158103,0.320158103,0.308300395,0.296442688,0.288537549,0.252964427,0.280632411,0.33201581,1,0.33201581,0.320158103,0.268774704,0.308300395,0.288537549,0.288537549,0.280632411,0.300395257,0.280632411,0.292490119,0.312252964,0.300395257,0.296442688,0.339920949,0.280632411,0.288537549,0.316205534,0.300395257,0.292490119,0.272727273,0.256916996,0.264822134
0.296442688,0.300395257,0.304347826,0.28458498,0.28458498,0.304347826,0.268774704,0.288537549,0.252964427,0.292490119,0.272727273,0.320158103,0.292490119,0.300395257,0.296442688,0.33201581,0.28458498,0.296442688,0.300395257,0.316205534,0.339920949,0.308300395,0.28458498,0.33201581,0.28458498,0.280632411,0.33201581,0.276679842,0.300395257,0.343873518,0.276679842,0.316205534,0.268774704,0.28458498,0.343873518,0.292490119,0.292490119,0.316205534,0.312252964,0.320158103,0.288537549,0.280632411,0.312252964,0.292490119,0.288537549,0.320158103,0.280632411,0.347826087,0.292490119,0.268774704,0.260869565,0.28458498,0.28458498,0.312252964,0.320158103,0.343873518,0.328063241,0.296442688,0.296442688,0.328063241,0.312252964,0.28458498,0.300395257,0.292490119,0.23715415,0.320158103,0.23715415,0.304347826,0.328063241,0.276679842,0.339920949,0.28458498,0.339920949,0.276679842,0.233201581,0.33201581,0.296442688,0.292490119,0.276679842,0.324110672,0.355731225,0.304347826,0.256916996,0.288537549,0.328063241,0.268774704,0.276679842,0.296442688,0.288537549,0.33201581,0.300395257,0.252964427,0.256916996,0.28458498,0.415019763,0.276679842,0.304347826,0.280632411,0.308300395,0.371541502,0.296442688,0.252964427,0.308300395,0.335968379,0.268774704,0.304347826,0.300395257,0.264822134,0.335968379,0.33201581,0.316205534,0.316205534,0.300395257,0.292490119,0.308300395,0.324110672,0.28458498,0.272727273,0.312252964,0.272727273,0.292490119,0.268774704,0.296442688,0.328063241,0.249011858,0.300395257,0.280632411,0.23715415,0.288537549,0.288537549,0.296442688,0.300395257,0.320158103,0.292490119,0.23715415,0.300395257,0.280632411,0.256916996,0.33201581,1,0.312252964,0.304347826,0.339920949,0.292490119,0.276679842,0.316205534,0.304347826,0.324110672,0.300395257,0.280632411,0.343873518,0.343873518,0.312252964,0.320158103,0.304347826,0.308300395,0.304347826,0.28458498,0.276679842,0.335968379,0.28458498
0.328063241,0.292490119,0.312252964,0.28458498,0.328063241,0.296442688,0.343873518,0.288537549,0.316205534,0.256916996,0.324110672,0.272727273,0.304347826,0.308300395,0.339920949,0.308300395,0.276679842,0.296442688,0.308300395,0.312252964,0.28458498,0.300395257,0.355731225,0.312252964,0.335968379,0.300395257,0.308300395,0.280632411,0.33201581,0.28458498,0.312252964,0.312252964,0.296442688,0.335968379,0.347826087,0.320158103,0.304347826,0.33201581,0.304347826,0.351778656,0.33201581,0.288537549,0.268774704,0.300395257,0.324110672,0.324110672,0.308300395,0.347826087,0.312252964,0.316205534,0.308300395,0.288537549,0.272727273,0.335968379,0.296442688,0.320158103,0.33201581,0.260869565,0.328063241,0.363636364,0.316205534,0.312252964,0.312252964,0.316205534,0.264822134,0.280632411,0.292490119,0.335968379,0.343873518,0.339920949,0.328063241,0.256916996,0.343873518,0.300395257,0.320158103,0.28458498,0.252964427,0.288537549,0.308300395,0.308300395,0.272727273,0.300395257,0.288537549,0.324110672,0.335968379,0.320158103,0.308300395,0.33201581,0.296442688,0.300395257,0.339920949,0.260869565,0.264822134,0.272727273,0.300395257,0.339920949,0.335968379,0.33201581,0.300395257,0.28458498,0.328063241,0.351778656,0.312252964,0.308300395,0.316205534,0.272727273,0.288537549,0.272727273,0.328063241,0.296442688,0.300395257,0.276679842,0.339920949,0.316205534,0.300395257,0.304347826,0.335968379,0.351778656,0.272727273,0.256916996,0.324110672,0.292490119,0.328063241,0.328063241,0.252964427,0.320158103,0.316205534,0.312252964,0.324110672,0.316205534,0.328063241,0.328063241,0.312252964,0.272727273,0.324110672,0.300395257,0.28458498,0.351778656,0.320158103,0.312252964,1,0.316205534,0.316205534,0.272727273,0.264822134,0.312252964,0.296442688,0.316205534,0.276679842,0.328063241,0.33201581,0.367588933,0.308300395,0.288537549,0.304347826,0.343873518,0.296442688,0.296442688,0.296442688,0.260869565,0.292490119
